Date,Value_avg_temp,Anomaly_avg_temp,Value_max_temp,Anomaly_max_temp,Max_Temp,Anomaly_x,Precipitation,Anomaly_y,PDSI,Anomaly
1970-01-01 00:00:00.000193307,75.13,1.52,88.75,2.07,61.5,0.96,-2.02,-2.4,2.83,0.05
1970-01-01 00:00:00.000193308,71.92,-0.18,84.94,-0.2,58.87,-0.19,-1.82,-2.27,2.86,0.24
1970-01-01 00:00:00.000193309,67.73,2.87,80.71,2.9,54.73,2.83,-2.07,-2.52,2.4,-0.09
1970-01-01 00:00:00.000193310,55.2,1.09,68.58,1.78,41.83,0.42,-2.41,-2.84,1.66,-0.5
1970-01-01 00:00:00.000193311,42.53,0.84,54.7,1.99,30.34,-0.34,-3.6,-4.02,1.05,-1.18
1970-01-01 00:00:00.000193312,36.43,3.75,47.39,4.63,25.47,2.87,-4.12,-4.55,2.66,0.31
1970-01-01 00:00:00.000193401,35.08,4.96,45.7,5.21,24.48,4.73,-5.05,-5.53,1.82,-0.49
1970-01-01 00:00:00.000193402,34.32,0.5,46.2,1.38,22.46,-0.36,-5.81,-6.31,1.65,-0.48
1970-01-01 00:00:00.000193403,42.78,1.28,55.94,2.93,29.62,-0.37,-5.53,-5.9,2.34,-0.17
1970-01-01 00:00:00.000193404,53.74,2.69,67.15,3.67,40.3,1.69,-5.95,-6.27,1.77,-0.75
1970-01-01 00:00:00.000193405,64.71,4.51,79.25,6.29,50.14,2.7,-7.02,-7.36,1.81,-1.1
1970-01-01 00:00:00.000193406,70.68,2.19,84.36,3.02,57.0,1.38,-7.18,-7.47,2.59,-0.34
1970-01-01 00:00:00.000193407,76.37,2.76,90.55,3.87,62.17,1.63,-8.09,-8.47,2.07,-0.71
1970-01-01 00:00:00.000193408,73.53,1.43,87.01,1.87,60.04,0.98,-8.4,-8.85,2.26,-0.36
1970-01-01 00:00:00.000193409,63.84,-1.02,76.93,-0.88,50.76,-1.14,-7.19,-7.64,2.87,0.38
1970-01-01 00:00:00.000193410,56.52,2.41,69.75,2.95,43.29,1.88,-7.15,-7.58,1.69,-0.47
1970-01-01 00:00:00.000193411,45.01,3.32,55.89,3.18,34.12,3.44,-6.41,-6.83,3.0,0.77
1970-01-01 00:00:00.000193412,32.67,-0.01,42.42,-0.34,22.91,0.31,-6.5,-6.93,1.92,-0.43
1970-01-01 00:00:00.000193501,31.51,1.39,42.17,1.68,20.84,1.09,-6.28,-6.76,2.4,0.09
1970-01-01 00:00:00.000193502,36.01,2.19,47.01,2.19,25.02,2.2,-5.97,-6.47,1.7,-0.43
1970-01-01 00:00:00.000193503,43.61,2.11,55.02,2.01,32.2,2.21,-5.34,-5.71,2.74,0.23
1970-01-01 00:00:00.000193504,49.71,-1.34,61.02,-2.46,38.39,-0.22,-4.38,-4.7,2.73,0.21
1970-01-01 00:00:00.000193505,57.33,-2.87,68.92,-4.04,45.73,-1.71,-2.78,-3.12,3.72,0.81
1970-01-01 00:00:00.000193506,67.64,-0.85,80.46,-0.88,54.82,-0.8,-2.05,-2.34,3.19,0.26
1970-01-01 00:00:00.000193507,75.13,1.52,88.34,1.66,61.92,1.38,-1.67,-2.05,2.65,-0.13
1970-01-01 00:00:00.000193508,72.99,0.89,86.14,1.0,59.81,0.75,-1.65,-2.1,2.46,-0.16
1970-01-01 00:00:00.000193509,64.8,-0.06,78.24,0.43,51.33,-0.57,-1.5,-1.95,2.46,-0.03
1970-01-01 00:00:00.000193510,53.8,-0.31,66.88,0.08,40.71,-0.7,-1.76,-2.19,1.62,-0.54
1970-01-01 00:00:00.000193511,39.49,-2.2,49.69,-3.02,29.28,-1.4,-1.78,-2.2,2.04,-0.19
1970-01-01 00:00:00.000193512,30.74,-1.94,40.23,-2.53,21.25,-1.35,-2.27,-2.7,1.77,-0.58
1970-01-01 00:00:00.000193601,27.36,-2.76,37.56,-2.93,17.15,-2.6,-1.98,-2.46,2.88,0.57
1970-01-01 00:00:00.000193602,25.23,-8.59,36.25,-8.57,14.2,-8.62,-1.07,-1.57,2.62,0.49
1970-01-01 00:00:00.000193603,43.43,1.93,55.51,2.5,31.35,1.36,-1.59,-1.96,2.1,-0.41
1970-01-01 00:00:00.000193604,50.22,-0.83,63.3,-0.18,37.13,-1.48,-1.77,-2.09,2.0,-0.52
1970-01-01 00:00:00.000193605,63.46,3.26,77.14,4.18,49.77,2.33,-2.61,-2.95,2.25,-0.66
1970-01-01 00:00:00.000193606,70.61,2.12,84.6,3.26,56.61,0.99,-3.64,-3.93,1.91,-1.02
1970-01-01 00:00:00.000193607,76.8,3.19,90.84,4.16,62.74,2.2,-4.73,-5.11,2.31,-0.47
1970-01-01 00:00:00.000193608,74.59,2.49,88.32,3.18,60.87,1.81,-5.55,-6.0,2.21,-0.41
1970-01-01 00:00:00.000193609,66.36,1.5,79.29,1.48,53.44,1.54,-4.79,-5.24,2.99,0.5
1970-01-01 00:00:00.000193610,53.49,-0.62,66.13,-0.67,40.86,-0.55,-4.36,-4.79,2.08,-0.08
1970-01-01 00:00:00.000193611,39.81,-1.88,51.94,-0.77,27.68,-3.0,-5.13,-5.55,1.14,-1.09
1970-01-01 00:00:00.000193612,34.47,1.79,44.35,1.59,24.57,1.97,-5.24,-5.67,2.79,0.44
1970-01-01 00:00:00.000193701,24.84,-5.28,34.93,-5.56,14.74,-5.01,-4.34,-4.82,3.65,1.34
1970-01-01 00:00:00.000193702,31.73,-2.09,42.49,-2.33,20.95,-1.87,-3.57,-4.07,2.22,0.09
1970-01-01 00:00:00.000193703,38.84,-2.66,49.73,-3.28,27.95,-2.04,-3.36,-3.73,2.15,-0.36
1970-01-01 00:00:00.000193704,50.11,-0.94,62.22,-1.26,37.98,-0.63,-2.7,-3.02,2.68,0.16
1970-01-01 00:00:00.000193705,61.93,1.73,75.38,2.42,48.49,1.05,-3.16,-3.5,2.33,-0.58
1970-01-01 00:00:00.000193706,68.79,0.3,81.43,0.09,56.16,0.54,-2.7,-2.99,3.11,0.18
1970-01-01 00:00:00.000193707,74.59,0.98,87.87,1.19,61.3,0.76,-2.76,-3.14,2.62,-0.16
1970-01-01 00:00:00.000193708,74.66,2.56,88.23,3.09,61.07,2.01,-2.96,-3.41,2.55,-0.07
1970-01-01 00:00:00.000193709,65.7,0.84,79.11,1.3,52.3,0.4,-3.27,-3.72,2.0,-0.49
1970-01-01 00:00:00.000193710,53.89,-0.22,66.29,-0.51,41.47,0.06,0.42,-0.01,2.61,0.45
1970-01-01 00:00:00.000193711,40.82,-0.87,51.64,-1.07,29.98,-0.7,0.29,-0.13,2.16,-0.07
1970-01-01 00:00:00.000193712,32.7,0.02,41.95,-0.81,23.47,0.87,0.26,-0.17,2.43,0.08
1970-01-01 00:00:00.000193801,32.14,2.02,42.13,1.64,22.14,2.39,0.17,-0.31,2.11,-0.2
1970-01-01 00:00:00.000193802,36.0,2.18,46.22,1.4,25.77,2.95,0.51,0.01,2.41,0.28
1970-01-01 00:00:00.000193803,45.01,3.51,56.17,3.16,33.84,3.85,0.91,0.54,3.3,0.79
1970-01-01 00:00:00.000193804,51.73,0.68,64.06,0.58,39.38,0.77,0.96,0.64,2.69,0.17
1970-01-01 00:00:00.000193805,59.85,-0.35,72.07,-0.89,47.61,0.17,1.24,0.9,3.24,0.33
1970-01-01 00:00:00.000193806,68.77,0.28,81.54,0.2,55.99,0.37,1.36,1.07,3.12,0.19
1970-01-01 00:00:00.000193807,73.78,0.17,86.65,-0.03,60.89,0.35,2.06,1.68,3.34,0.56
1970-01-01 00:00:00.000193808,73.72,1.62,87.31,2.17,60.13,1.07,-0.42,-0.87,2.06,-0.56
1970-01-01 00:00:00.000193809,66.63,1.77,79.99,2.18,53.26,1.36,-0.57,-1.02,2.45,-0.04
1970-01-01 00:00:00.000193810,56.41,2.3,70.0,3.2,42.78,1.37,-1.46,-1.89,1.3,-0.86
1970-01-01 00:00:00.000193811,39.94,-1.75,51.89,-0.82,27.97,-2.71,-1.6,-2.02,2.01,-0.22
1970-01-01 00:00:00.000193812,34.21,1.53,44.56,1.8,23.86,1.26,-2.29,-2.72,1.71,-0.64
1970-01-01 00:00:00.000193901,33.91,3.79,44.02,3.53,23.79,4.04,-2.51,-2.99,2.49,0.18
1970-01-01 00:00:00.000193902,29.98,-3.84,41.58,-3.24,18.41,-4.41,-1.29,-1.79,2.93,0.8
1970-01-01 00:00:00.000193903,42.51,1.01,54.79,1.78,30.24,0.25,-1.73,-2.1,2.07,-0.44
1970-01-01 00:00:00.000193904,51.53,0.48,64.56,1.08,38.48,-0.13,-1.89,-2.21,2.16,-0.36
1970-01-01 00:00:00.000193905,62.71,2.51,76.46,3.5,48.96,1.52,-2.66,-3.0,2.2,-0.71
1970-01-01 00:00:00.000193906,68.86,0.37,81.55,0.21,56.16,0.54,-2.12,-2.41,3.32,0.39
1970-01-01 00:00:00.000193907,74.88,1.27,88.59,1.91,61.14,0.6,-2.52,-2.9,2.36,-0.42
1970-01-01 00:00:00.000193908,72.64,0.54,86.4,1.26,58.87,-0.19,-2.44,-2.89,2.71,0.09
1970-01-01 00:00:00.000193909,67.37,2.51,81.23,3.42,53.51,1.61,-3.34,-3.79,1.62,-0.87
1970-01-01 00:00:00.000193910,54.72,0.61,67.93,1.13,41.49,0.08,-3.57,-4.0,1.6,-0.56
1970-01-01 00:00:00.000193911,42.3,0.61,54.93,2.22,29.64,-1.04,-4.71,-5.13,0.99,-1.24
1970-01-01 00:00:00.000193912,37.72,5.04,48.83,6.07,26.6,4.0,-5.85,-6.28,1.88,-0.47
1970-01-01 00:00:00.000194001,23.83,-6.29,33.57,-6.92,14.09,-5.66,-6.93,-7.41,1.93,-0.38
1970-01-01 00:00:00.000194002,33.85,0.03,43.43,-1.39,24.26,1.44,-6.75,-7.25,2.98,0.85
1970-01-01 00:00:00.000194003,41.52,0.02,52.92,-0.09,30.13,0.14,-6.33,-6.7,2.27,-0.24
1970-01-01 00:00:00.000194004,50.23,-0.82,62.19,-1.29,38.28,-0.33,-5.02,-5.34,3.04,0.52
1970-01-01 00:00:00.000194005,60.85,0.65,74.55,1.59,47.14,-0.3,-5.21,-5.55,2.22,-0.69
1970-01-01 00:00:00.000194006,69.6,1.11,82.98,1.64,56.21,0.59,-4.74,-5.03,2.98,0.05
1970-01-01 00:00:00.000194007,74.14,0.53,87.58,0.9,60.69,0.15,-4.74,-5.12,2.5,-0.28
1970-01-01 00:00:00.000194008,72.14,0.04,85.24,0.1,59.02,-0.04,-4.05,-4.5,2.97,0.35
1970-01-01 00:00:00.000194009,65.35,0.49,78.15,0.34,52.56,0.66,-4.19,-4.64,2.0,-0.49
1970-01-01 00:00:00.000194010,56.08,1.97,69.24,2.44,42.93,1.52,-4.28,-4.71,1.77,-0.39
1970-01-01 00:00:00.000194011,39.0,-2.69,49.28,-3.43,28.71,-1.97,0.5,0.08,2.91,0.68
1970-01-01 00:00:00.000194012,36.05,3.37,45.66,2.9,26.42,3.82,0.74,0.31,2.84,0.49
1970-01-01 00:00:00.000194101,32.2,2.08,41.56,1.07,22.86,3.11,0.81,0.33,2.08,-0.23
1970-01-01 00:00:00.000194102,33.53,-0.29,43.63,-1.19,23.45,0.63,0.59,0.09,1.77,-0.36
1970-01-01 00:00:00.000194103,39.2,-2.3,50.31,-2.7,28.09,-1.9,0.27,-0.1,2.09,-0.42
1970-01-01 00:00:00.000194104,52.02,0.97,63.63,0.15,40.41,1.8,0.66,0.34,3.01,0.49
1970-01-01 00:00:00.000194105,62.33,2.13,75.25,2.29,49.42,1.98,0.11,-0.23,2.67,-0.24
1970-01-01 00:00:00.000194106,67.8,-0.69,79.83,-1.51,55.78,0.16,1.06,0.77,3.8,0.87
1970-01-01 00:00:00.000194107,73.98,0.37,86.92,0.24,61.03,0.49,1.55,1.17,3.15,0.37
1970-01-01 00:00:00.000194108,72.07,-0.03,84.74,-0.4,59.38,0.32,1.81,1.36,2.78,0.16
1970-01-01 00:00:00.000194109,64.53,-0.33,76.91,-0.9,52.14,0.24,2.38,1.93,3.16,0.67
1970-01-01 00:00:00.000194110,55.2,1.09,66.16,-0.64,44.24,2.83,3.58,3.15,3.77,1.61
1970-01-01 00:00:00.000194111,42.91,1.22,54.41,1.7,31.41,0.73,3.26,2.84,1.72,-0.51
1970-01-01 00:00:00.000194112,36.12,3.44,45.66,2.9,26.56,3.96,3.82,3.39,2.81,0.46
1970-01-01 00:00:00.000194201,29.84,-0.28,40.82,0.33,18.84,-0.91,3.53,3.05,1.58,-0.73
1970-01-01 00:00:00.000194202,30.74,-3.08,41.0,-3.82,20.46,-2.36,3.28,2.78,2.0,-0.13
1970-01-01 00:00:00.000194203,41.31,-0.19,52.93,-0.08,29.68,-0.31,2.88,2.51,2.46,-0.05
1970-01-01 00:00:00.000194204,53.06,2.01,65.84,2.36,40.28,1.67,2.71,2.39,2.84,0.32
1970-01-01 00:00:00.000194205,59.09,-1.11,71.55,-1.41,46.63,-0.81,2.84,2.5,3.16,0.25
1970-01-01 00:00:00.000194206,67.91,-0.58,80.28,-1.06,55.53,-0.09,3.21,2.92,3.46,0.53
1970-01-01 00:00:00.000194207,73.96,0.35,87.31,0.63,60.62,0.08,3.09,2.71,2.52,-0.26
1970-01-01 00:00:00.000194208,71.78,-0.32,84.56,-0.58,58.98,-0.08,3.57,3.12,3.16,0.54
1970-01-01 00:00:00.000194209,63.66,-1.2,76.82,-0.99,50.5,-1.4,3.61,3.16,2.7,0.21
1970-01-01 00:00:00.000194210,54.57,0.46,67.44,0.64,41.68,0.27,3.23,2.8,2.1,-0.06
1970-01-01 00:00:00.000194211,43.16,1.47,54.75,2.04,31.55,0.87,3.0,2.58,2.35,0.12
1970-01-01 00:00:00.000194212,32.97,0.29,42.84,0.08,23.13,0.53,3.36,2.93,3.0,0.65
1970-01-01 00:00:00.000194301,29.41,-0.71,40.35,-0.14,18.46,-1.29,3.6,3.12,2.23,-0.08
1970-01-01 00:00:00.000194302,36.28,2.46,48.94,4.12,23.63,0.81,2.46,1.96,1.25,-0.88
1970-01-01 00:00:00.000194303,38.5,-3.0,50.7,-2.31,26.31,-3.68,2.82,2.45,2.88,0.37
1970-01-01 00:00:00.000194304,52.88,1.83,66.0,2.52,39.74,1.13,2.0,1.68,2.13,-0.39
1970-01-01 00:00:00.000194305,59.72,-0.48,72.21,-0.75,47.21,-0.23,2.33,1.99,3.39,0.48
1970-01-01 00:00:00.000194306,68.77,0.28,81.01,-0.33,56.52,0.9,2.49,2.2,3.27,0.34
1970-01-01 00:00:00.000194307,74.26,0.65,87.75,1.07,60.76,0.22,2.35,1.97,2.57,-0.21
1970-01-01 00:00:00.000194308,73.45,1.35,86.99,1.85,59.94,0.88,-0.57,-1.02,2.12,-0.5
1970-01-01 00:00:00.000194309,64.33,-0.53,78.37,0.56,50.27,-1.63,-1.05,-1.5,1.89,-0.6
1970-01-01 00:00:00.000194310,53.69,-0.42,66.96,0.16,40.42,-0.99,-1.12,-1.55,1.9,-0.26
1970-01-01 00:00:00.000194311,40.91,-0.78,52.93,0.22,28.89,-1.79,-1.87,-2.29,1.44,-0.79
1970-01-01 00:00:00.000194312,32.59,-0.09,42.93,0.17,22.28,-0.32,-2.75,-3.18,1.74,-0.61
1970-01-01 00:00:00.000194401,32.02,1.9,42.91,2.42,21.13,1.38,-3.63,-4.11,1.88,-0.43
1970-01-01 00:00:00.000194402,34.5,0.68,45.09,0.27,23.9,1.08,-3.38,-3.88,2.66,0.53
1970-01-01 00:00:00.000194403,38.5,-3.0,49.77,-3.24,27.21,-2.78,0.77,0.4,3.03,0.52
1970-01-01 00:00:00.000194404,48.97,-2.08,60.78,-2.7,37.17,-1.44,1.74,1.42,3.3,0.78
1970-01-01 00:00:00.000194405,62.02,1.82,74.98,2.02,49.06,1.62,1.43,1.09,3.0,0.09
1970-01-01 00:00:00.000194406,68.36,-0.13,80.92,-0.42,55.78,0.16,1.44,1.15,3.01,0.08
1970-01-01 00:00:00.000194407,72.79,-0.82,86.58,-0.1,58.98,-1.56,1.02,0.64,2.31,-0.47
1970-01-01 00:00:00.000194408,72.1,0.0,85.57,0.43,58.64,-0.42,1.26,0.81,2.96,0.34
1970-01-01 00:00:00.000194409,65.26,0.4,78.4,0.59,52.09,0.19,-0.12,-0.57,2.39,-0.1
1970-01-01 00:00:00.000194410,55.27,1.16,69.33,2.53,41.23,-0.18,-0.91,-1.34,1.34,-0.82
1970-01-01 00:00:00.000194411,41.5,-0.19,50.88,-1.83,32.11,1.43,-0.6,-1.02,2.68,0.45
1970-01-01 00:00:00.000194412,30.67,-2.01,40.71,-2.05,20.62,-1.98,-0.8,-1.23,2.06,-0.29
1970-01-01 00:00:00.000194501,30.49,0.37,40.46,-0.03,20.52,0.77,-1.18,-1.66,1.8,-0.51
1970-01-01 00:00:00.000194502,35.28,1.46,45.79,0.97,24.76,1.94,0.72,0.22,2.75,0.62
1970-01-01 00:00:00.000194503,45.54,4.04,57.51,4.5,33.55,3.56,0.85,0.48,3.12,0.61
1970-01-01 00:00:00.000194504,50.22,-0.83,62.55,-0.93,37.87,-0.74,1.43,1.11,3.05,0.53
1970-01-01 00:00:00.000194505,58.28,-1.92,71.17,-1.79,45.39,-2.05,1.52,1.18,2.87,-0.04
1970-01-01 00:00:00.000194506,65.88,-2.61,78.26,-3.08,53.49,-2.13,2.19,1.9,3.41,0.48
1970-01-01 00:00:00.000194507,72.93,-0.68,86.07,-0.61,59.77,-0.77,2.81,2.43,3.05,0.27
1970-01-01 00:00:00.000194508,72.16,0.06,85.28,0.14,59.04,-0.02,2.94,2.49,2.6,-0.02
1970-01-01 00:00:00.000194509,64.99,0.13,77.95,0.14,52.03,0.13,3.66,3.21,3.44,0.95
1970-01-01 00:00:00.000194510,54.14,0.03,67.12,0.32,41.14,-0.27,3.27,2.84,2.0,-0.16
1970-01-01 00:00:00.000194511,42.01,0.32,53.29,0.58,30.72,0.04,3.1,2.68,2.24,0.01
1970-01-01 00:00:00.000194512,29.08,-3.6,38.84,-3.92,19.35,-3.25,3.37,2.94,2.7,0.35
1970-01-01 00:00:00.000194601,31.39,1.27,41.95,1.46,20.82,1.07,3.86,3.38,2.54,0.23
1970-01-01 00:00:00.000194602,34.88,1.06,47.25,2.43,22.5,-0.32,3.54,3.04,2.06,-0.07
1970-01-01 00:00:00.000194603,46.78,5.28,58.86,5.85,34.66,4.67,2.79,2.42,2.67,0.16
1970-01-01 00:00:00.000194604,54.61,3.56,68.04,4.56,41.18,2.57,1.3,0.98,1.66,-0.86
1970-01-01 00:00:00.000194605,58.75,-1.45,71.26,-1.7,46.24,-1.2,2.01,1.67,3.75,0.84
1970-01-01 00:00:00.000194606,68.32,-0.17,81.59,0.25,55.04,-0.58,1.87,1.58,2.88,-0.05
1970-01-01 00:00:00.000194607,73.85,0.24,87.15,0.47,60.53,-0.01,1.72,1.34,2.57,-0.21
1970-01-01 00:00:00.000194608,71.17,-0.93,84.2,-0.94,58.12,-0.94,1.66,1.21,2.58,-0.04
1970-01-01 00:00:00.000194609,64.54,-0.32,77.43,-0.38,51.64,-0.26,1.7,1.25,2.64,0.15
1970-01-01 00:00:00.000194610,53.15,-0.96,65.08,-1.72,41.23,-0.18,2.17,1.74,2.72,0.56
1970-01-01 00:00:00.000194611,41.74,0.05,52.18,-0.53,31.28,0.6,2.91,2.49,3.08,0.85
1970-01-01 00:00:00.000194612,36.18,3.5,46.78,4.02,25.56,2.96,2.91,2.48,1.94,-0.41
1970-01-01 00:00:00.000194701,31.78,1.66,42.31,1.82,21.24,1.49,3.36,2.88,2.43,0.12
1970-01-01 00:00:00.000194702,31.41,-2.41,43.11,-1.71,19.71,-3.11,2.2,1.7,1.03,-1.1
1970-01-01 00:00:00.000194703,38.75,-2.75,50.13,-2.88,27.39,-2.6,1.93,1.56,2.27,-0.24
1970-01-01 00:00:00.000194704,50.95,-0.1,63.01,-0.47,38.89,0.28,2.28,1.96,3.01,0.49
1970-01-01 00:00:00.000194705,60.13,-0.07,73.2,0.24,47.03,-0.41,2.34,2.0,3.19,0.28
1970-01-01 00:00:00.000194706,66.72,-1.77,78.85,-2.49,54.57,-1.05,3.24,2.95,3.83,0.9
1970-01-01 00:00:00.000194707,72.81,-0.8,86.5,-0.18,59.09,-1.45,2.78,2.4,1.99,-0.79
1970-01-01 00:00:00.000194708,74.08,1.98,87.24,2.1,60.93,1.87,2.26,1.81,2.39,-0.23
1970-01-01 00:00:00.000194709,66.54,1.68,80.22,2.41,52.86,0.96,1.55,1.1,2.16,-0.33
1970-01-01 00:00:00.000194710,58.8,4.69,71.42,4.62,46.18,4.77,1.07,0.64,2.28,0.12
1970-01-01 00:00:00.000194711,38.1,-3.59,47.52,-5.19,28.67,-2.01,1.47,1.05,2.78,0.55
1970-01-01 00:00:00.000194712,32.92,0.24,42.96,0.2,22.87,0.27,1.14,0.71,1.99,-0.36
1970-01-01 00:00:00.000194801,27.88,-2.24,38.98,-1.51,16.79,-2.96,0.82,0.34,1.98,-0.33
1970-01-01 00:00:00.000194802,31.62,-2.2,42.48,-2.34,20.77,-2.05,1.36,0.86,2.54,0.41
1970-01-01 00:00:00.000194803,38.71,-2.79,50.02,-2.99,27.41,-2.58,1.94,1.57,3.0,0.49
1970-01-01 00:00:00.000194804,53.35,2.3,66.04,2.56,40.68,2.07,1.54,1.22,2.54,0.02
1970-01-01 00:00:00.000194805,60.24,0.04,73.2,0.24,47.26,-0.18,1.28,0.94,2.77,-0.14
1970-01-01 00:00:00.000194806,68.76,0.27,81.54,0.2,55.98,0.36,1.48,1.19,3.23,0.3
1970-01-01 00:00:00.000194807,73.26,-0.35,86.32,-0.36,60.17,-0.37,1.79,1.41,3.06,0.28
1970-01-01 00:00:00.000194808,72.05,-0.05,85.51,0.37,58.59,-0.47,-0.22,-0.67,2.24,-0.38
1970-01-01 00:00:00.000194809,66.07,1.21,80.04,2.23,52.11,0.21,-0.95,-1.4,1.81,-0.68
1970-01-01 00:00:00.000194810,53.19,-0.92,66.99,0.19,39.36,-2.05,-1.3,-1.73,1.54,-0.62
1970-01-01 00:00:00.000194811,41.59,-0.1,52.18,-0.53,31.01,0.33,0.84,0.42,3.39,1.16
1970-01-01 00:00:00.000194812,32.58,-0.1,42.75,-0.01,22.41,-0.19,1.2,0.77,2.59,0.24
1970-01-01 00:00:00.000194901,25.92,-4.2,35.73,-4.76,16.12,-3.63,2.28,1.8,3.16,0.85
1970-01-01 00:00:00.000194902,31.91,-1.91,42.93,-1.89,20.89,-1.93,2.54,2.04,2.4,0.27
1970-01-01 00:00:00.000194903,40.77,-0.73,51.73,-1.28,29.79,-0.2,2.28,1.91,2.47,-0.04
1970-01-01 00:00:00.000194904,52.07,1.02,65.1,1.62,39.02,0.41,1.57,1.25,2.09,-0.43
1970-01-01 00:00:00.000194905,61.72,1.52,74.55,1.59,48.88,1.44,1.31,0.97,2.98,0.07
1970-01-01 00:00:00.000194906,69.24,0.75,81.95,0.61,56.53,0.91,1.42,1.13,3.2,0.27
1970-01-01 00:00:00.000194907,74.21,0.6,87.1,0.42,61.32,0.78,1.63,1.25,3.08,0.3
1970-01-01 00:00:00.000194908,72.1,0.0,85.66,0.52,58.53,-0.53,1.44,0.99,2.49,-0.13
1970-01-01 00:00:00.000194909,63.73,-1.13,77.09,-0.72,50.36,-1.54,1.17,0.72,2.22,-0.27
1970-01-01 00:00:00.000194910,54.05,-0.06,65.97,-0.83,42.1,0.69,1.67,1.24,2.8,0.64
1970-01-01 00:00:00.000194911,45.27,3.58,58.44,5.73,32.09,1.41,-1.02,-1.44,1.19,-1.04
1970-01-01 00:00:00.000194912,33.26,0.58,44.11,1.35,22.42,-0.18,-1.35,-1.78,2.22,-0.13
1970-01-01 00:00:00.000195001,30.43,0.31,41.32,0.83,19.56,-0.19,0.54,0.06,3.36,1.05
1970-01-01 00:00:00.000195002,35.55,1.73,47.1,2.28,24.01,1.19,0.7,0.2,2.23,0.1
1970-01-01 00:00:00.000195003,38.84,-2.66,50.52,-2.49,27.16,-2.83,0.81,0.44,2.49,-0.02
1970-01-01 00:00:00.000195004,48.65,-2.4,61.18,-2.3,36.12,-2.49,0.64,0.32,2.08,-0.44
1970-01-01 00:00:00.000195005,59.45,-0.75,72.27,-0.69,46.63,-0.81,0.67,0.33,2.88,-0.03
1970-01-01 00:00:00.000195006,67.93,-0.56,81.16,-0.18,54.7,-0.92,0.62,0.33,2.8,-0.13
1970-01-01 00:00:00.000195007,71.22,-2.39,83.62,-3.06,58.8,-1.74,1.93,1.55,3.86,1.08
1970-01-01 00:00:00.000195008,70.02,-2.08,83.53,-1.61,56.5,-2.56,2.34,1.89,2.55,-0.07
1970-01-01 00:00:00.000195009,63.5,-1.36,75.52,-2.29,51.48,-0.42,2.57,2.12,2.69,0.2
1970-01-01 00:00:00.000195010,57.47,3.36,70.72,3.92,44.2,2.79,1.89,1.46,1.9,-0.26
1970-01-01 00:00:00.000195011,40.64,-1.05,52.65,-0.06,28.62,-2.06,1.77,1.35,2.1,-0.13
1970-01-01 00:00:00.000195012,33.01,0.33,43.75,0.99,22.28,-0.32,1.46,1.03,1.93,-0.42
1970-01-01 00:00:00.000195101,30.2,0.08,41.14,0.65,19.26,-0.49,1.47,0.99,2.34,0.03
1970-01-01 00:00:00.000195102,34.54,0.72,46.08,1.26,23.0,0.18,1.61,1.11,2.27,0.14
1970-01-01 00:00:00.000195103,38.55,-2.95,50.09,-2.92,27.03,-2.96,1.77,1.4,2.6,0.09
1970-01-01 00:00:00.000195104,49.73,-1.32,62.06,-1.42,37.4,-1.21,1.63,1.31,2.35,-0.17
1970-01-01 00:00:00.000195105,60.76,0.56,74.01,1.05,47.53,0.09,0.92,0.58,2.37,-0.54
1970-01-01 00:00:00.000195106,66.65,-1.84,79.32,-2.02,53.96,-1.66,1.54,1.25,3.44,0.51
1970-01-01 00:00:00.000195107,73.69,0.08,86.9,0.22,60.46,-0.08,1.65,1.27,2.85,0.07
1970-01-01 00:00:00.000195108,71.89,-0.21,84.87,-0.27,58.89,-0.17,1.63,1.18,2.61,-0.01
1970-01-01 00:00:00.000195109,64.09,-0.77,77.43,-0.38,50.76,-1.14,1.65,1.2,2.57,0.08
1970-01-01 00:00:00.000195110,54.0,-0.11,66.0,-0.8,41.97,0.56,1.68,1.25,2.3,0.14
1970-01-01 00:00:00.000195111,38.08,-3.61,48.96,-3.75,27.21,-3.47,1.96,1.54,2.43,0.2
1970-01-01 00:00:00.000195112,31.23,-1.45,41.38,-1.38,21.07,-1.53,2.7,2.27,3.12,0.77
1970-01-01 00:00:00.000195201,32.0,1.88,42.28,1.79,21.7,1.95,3.2,2.72,2.44,0.13
1970-01-01 00:00:00.000195202,35.46,1.64,46.22,1.4,24.67,1.85,2.86,2.36,2.0,-0.13
1970-01-01 00:00:00.000195203,37.69,-3.81,48.24,-4.77,27.14,-2.85,3.29,2.92,2.93,0.42
1970-01-01 00:00:00.000195204,51.66,0.61,64.53,1.05,38.79,0.18,-0.13,-0.45,2.4,-0.12
1970-01-01 00:00:00.000195205,60.58,0.38,73.71,0.75,47.46,0.02,-0.34,-0.68,2.69,-0.22
1970-01-01 00:00:00.000195206,70.75,2.26,84.04,2.7,57.45,1.83,-1.19,-1.48,2.2,-0.73
1970-01-01 00:00:00.000195207,74.1,0.49,87.85,1.17,60.35,-0.19,-1.84,-2.22,2.39,-0.39
1970-01-01 00:00:00.000195208,72.82,0.72,86.16,1.02,59.49,0.43,-2.02,-2.47,2.62,0.0
1970-01-01 00:00:00.000195209,65.89,1.03,80.42,2.61,51.37,-0.53,-2.93,-3.38,1.53,-0.96
1970-01-01 00:00:00.000195210,52.95,-1.16,68.67,1.87,37.24,-4.17,-3.99,-4.42,0.54,-1.62
